Man arrested, West Lothian	 Man arrested	8	55.9379889	-3.4807255	Pyothall Rd
Man assaulted,Edinburgh	Assault	9	55.9466271	-3.1186505	Durham Pl Lane
Man assaulted,High St,Edinburgh	Assault	8	55.9500811	-3.1882366	The Royal Mile
Man assaulted, West Lothian	 Man assaulted	16	55.934298	-3.4694735	East Main St
Man assaulted Leith	Assault	10	55.9728806	-3.1755716	Great Junction St
Man charged, assault	 Man charged	10	55.9527332	-3.180857	Old Tolbooth Wynd
Man charged, Edinburgh	 Man charged	8	55.9641429	-3.2490428	Groathill Rd N
Man charged, Edinburgh	 Man charged	10	55.9322114	-3.2021069	Clinton Rd
Man charged, Lanark Rd collision	 Man charged	13	55.911728	-3.2656867	Lanark Rd
Man charged, Edinburgh	 Man charged	9	55.9485226	-3.1780635	Dumbiedykes Rd
Man detained in suspicious death inquiry	Death	8	55.9247779	-3.2578338	Longstone Park
Man dies following collision	Collision	13	55.9193987	-3.137297	Old Dalkeith Rd
Fatal road collision - man identified	Collision	11	55.9245732	-3.1772136	West Mains Rd
Man injured, West Calder	 Man injured	8	55.8508645	-3.5731726	Gloag Pl
Man jailed for East Lothian assault	Assault	9	55.9413879	-3.012698	The Loan
Man jailed for knife robbery	Robbery	14	55.9410967	-3.3066194	Glasgow Rd
Man jailed for sexual assault	Assault	14	55.953252	-3.188267	Waterloo Pl
Man sentenced, Edinburgh High Court	 Man sentenced	12	55.934298	-3.4694735	East Main St
Man Sentenced Drugs Possession	Drug	15	55.953252	-3.188267	Waterloo Pl
Memorabilia stolen, West Lothian	 Memorabilia stolen	9	55.869605	-3.6533333	Main St
Memorial charity rugby match, Edinburgh	 Memorial charity rugby match	10	55.960466	-3.2239029	Fettes Ave
Men assaulted, Midlothian	 Men assaulted	14	55.8737877	-3.1037052	Dundas St
Men arrested - Edinburgh	 None	10	55.9421804	-3.2024332	Drumdryan St
Men arrested - High value thefts	 None	14	55.9700272	-3.2210362	Ferry Rd
Men arrested, Edinburgh	 Men arrested	11	55.9696242	-3.161931	East Hermitage Pl
Men charged , West Lothian	 Men charged 	9	55.8256638	-3.710943	Main St
Men charged, following assault and robbery	 Men charged	14	55.9425412	-3.2180047	Caledonian Crescent
Men charged, Prestonpans	 Men charged	9	55.963525	-2.9699087	Atholl View
Metal thefts, Edinburgh	 Metal thefts	10	55.9391002	-3.2102459	Viewforth Square
Met office issue Amber warning	Warning	10	55.9072498	-3.25745	A Bridge Rd
Missing girl - Edinburgh	 None	14	55.9491118	-3.1887443	Tron Square
Missing girl, East Lothian	 Missing girl	12	55.9380904	-3.0155129	Drummohr Gardens
Missing man,Bathgate	 None	9	55.953252	-3.188267	Waterloo Pl
Missing man,Scottish Borders	 None	11	55.953252	-3.188267	Waterloo Pl
Missing man, Edinburgh	 Missing man	8	55.9596413	-3.1506065	Restalrig Rd S
Missing Man, Edinburgh	 Missing Man	12	55.9245732	-3.1772136	West Mains Rd
Missing Man, Livingston	 Missing Man	9	55.8946427	-3.4922409	Beauly Drive
Missing man - Edinburgh	 None	16	55.9669393	-3.1568633	Restalrig Rd
Missing Man - Matthew Dalzell	 None	10	55.9391786	-3.2227698	Dundee Terrace
Missing man appeal, Morningside	 Missing man appeal	14	55.956972	-3.401411	Main St
Missing man, Edinburgh	 Missing man	15	55.9728806	-3.1755716	Great Junction St
Missing Man, Edinburgh	 Missing Man	11	55.958934	-3.2168839	Comely Bank Pl
Missing Man, Edinburgh	 Missing Man	8	55.9494759	-3.3038641	Stuart Park
Missing Man Found	 None	15	55.9583976	-3.2168139	Comely Bank Pl
Missing man traced	 None	8	55.953252	-3.188267	Waterloo Pl
Missing medication, Midlothian	 Missing medication	12	55.894898	-3.0687963	Tait St
Missing person appeal,Edinburgh	 None	9	55.9549809	-3.1870651	Leith St
Missing person appeal Northumbria Police	 None	13	55.9687066	-3.155803	Claremont Rd
Missing person, renewed appeal	 Missing person	15	55.964661	-3.181829	Dryden St
Missing snake, West Lothian	 Missing snake	8	55.89388	-3.5442526	Oldwood Pl
Missing snake traced	 None	8	55.953252	-3.188267	Waterloo Pl
Missing Teenager, Edinburgh	 Missing Teenager	15	55.9491118	-3.1887443	Tron Square
Missing Woman Found	 None	8	55.953252	-3.188267	Waterloo Pl
Modified vehicle roadshow, East and Midlothian	 Modified vehicle roadshow	12	55.953252	-3.188267	Waterloo Pl
Motorcycle safety awareness	 None	9	55.953252	-3.188267	Waterloo Pl
Murder, East Lothian	 Murder	12	55.9363779	-2.9510358	Toll House Gardens
Murder, Musselburgh	 Murder	10	55.9439166	-3.0603237	North High St
Murderer sentenced, High Court Edinburgh	 Murderer sentenced	14	55.9497981	-3.1924434	High Court
Murder appeal	Murder	8	55.9345873	-3.2151694	Merchiston Crescent
Murder appeal to taxi drivers	Murder	11	55.9640044	-3.1721029	Dickson St
Murder arrest - Scottish Borders	Murder	10	55.9619051	-3.2042587	Liddesdale Pl
Murder conviction	Murder	15	55.9367395	-3.1912067	Chalmers Crescent
Murderer convicted	Murder	15	55.9770974	-3.2307832	Pilton Drive North
Murder conviction, Edinburgh	 Murder conviction	14	55.844934	-3.0471322	Newbyres Crescent
Murder Dickson St - Appeal	Murder	8	55.9645376	-3.1719148	Dickson St
Murder East Lothian	Murder	14	55.9363288	-2.9512432	Toll House Gardens
Murder Edinburgh , man charged	 Murder Edinburgh 	8	55.9724484	-3.2295863	Pilton Drive
Murder enquiry,Edinburgh	Murder	10	55.9448855	-3.1974261	Lauriston Pl
Murder enquiry,Edinburgh	Murder	10	55.9345873	-3.2151694	Merchiston Crescent
Murder enquiry Edinburgh	Murder	7	55.9645376	-3.1719148	Dickson St
Murder: local community key to finding killer	Murder	14	55.9640044	-3.1721029	Dickson St
Murder report submitted to Procurator Fiscal	Murder	15	55.9640044	-3.1721029	Dickson St
Murder victim identified	Murder	13	55.9645376	-3.1719148	Dickson St
Longstone murder victim named	Murder	13	55.9247779	-3.2578338	Longstone Park
Murder victim picture	Murder	14	55.9640044	-3.1721029	Dickson St
Police Service of Scotland Chief appointed	 None	10	55.953252	-3.188267	Waterloo Pl
News release from ACPOS	 None	13	55.953252	-3.188267	Waterloo Pl
News release issued on behalf of ACPOS	 None	16	55.953252	-3.188267	Waterloo Pl
Next of Kin appeal,Edinburgh	 None	12	55.9724397	-3.2651333	Muirhouse Grove
Next of kin appeal	 None	16	55.9600385	-3.1456581	Loaning Crescent
Next of kin appeal	 None	14	55.9665763	-3.2457856	Easter Drylaw Pl
Next of kin appeal	 None	11	55.9637542	-3.1761658	Buchanan St
Next of kin appeal	 None	8	55.9245529	-3.2338728	Lockharton Ave
Next of kin appeal, Edinburgh	 Next of kin appeal	13	55.951837	-3.2242513	Belford Rd
Next of kin appeal, Edinburgh	 Next of kin appeal	11	55.9430891	-3.2491621	Saughtonhall Terrace
Next of kin appeal, Edinburgh	 Next of kin appeal	12	55.9571255	-3.2341582	Orchard Drive
Next of kin appeal, Edinburgh	 Next of kin appeal	10	55.9212685	-3.2738367	Dumbryden Gardens
Objects thrown from overpass	 None	10	55.9143046	-3.2773923	Clovenstone Rd
Officer scoops Community Policing award	 None	14	55.9453462	-3.1166326	Park Ave
Olympic Torch relay in Edinburgh, the Lothians, and the Borders	 None	11	55.953252	-3.188267	Waterloo Pl
Olympic Torch route	 None	11	55.9486486	-3.212495	Coates Crescent
Operation Arable, Edinburgh	 Operation Arable	10	55.9498697	-3.1905812	High St
Operation Airborne,Edinburgh	 None	11	55.9728806	-3.1755716	Great Junction St
Operation Arable arrest, Edinburgh	 Operation Arable arrest	12	55.9473666	-3.1825424	East Adam St
Operation Cipher drugs arrests	Drug	14	55.9173476	-3.2745939	Hailesland Park
Operation Congress	 None	17	55.920571	-3.2864858	Sighthill View
Operation Crassus, West Lothian	 Operation Crassus	13	55.9070198	-3.5517167	Beechwood Park
Operation to tackle bus attacks	 None	8	55.9175658	-3.280053	Hailesland Rd
Pair plead guilty to Meadows robberies	 None	15	55.953252	-3.188267	Waterloo Pl
Police tackle drugs misuse in licensed premises	Drug	11	55.953252	-3.188267	Waterloo Pl
Police appeal, missing man	 Police appeal	9	55.9579062	-3.1891395	Broughton St
Police appeal, East Lothian	 Police appeal	12	55.9558441	-2.7756385	Brown St
Police appeal, Edinburgh	 Police appeal	11	55.9707283	-3.1792643	Stanwell St
Police Appeal, Edinburgh	 Police Appeal	8	55.9491833	-3.1875945	Blair St
Police boxes for sale, Edinburgh	 Police boxes for sale	11	55.953252	-3.188267	Waterloo Pl
Police boxes to re-open	 None	11	55.9551618	-3.1500499	Jocks Lodge
Police Dog Activity, Edinburgh	 Police Dog Activity	15	55.9101981	-3.2745064	Clovenstone Drive
Police Incident, South Queensferry	 Police Incident	17	55.990003	-3.399045	Plewlandcroft
Police offer home security warning	Warning	14	55.953252	-3.188267	Waterloo Pl
Police praise public	 None	10	55.844934	-3.0471322	Newbyres Crescent
Police warning Edinburgh Derby	Warning	11	55.9616205	-3.1652117	Albion Business Centre
Police welcome Sentence	 None	14	55.8256638	-3.710943	Main St
Policing Operation, Edinburgh	 Policing Operation	12	55.947504	-3.1800344	Viewcraig Gardens
Power tool theft - Edinburgh	 None	9	55.953252	-3.188267	Waterloo Pl
PPI refund scheme	 None	15	55.9639597	-3.2405059	Telford Drive
Prescription drugs lost	Drug	13	55.9500811	-3.1882366	The Royal Mile
Primary School vandalised, Edinburgh	 Primary School vandalised	10	55.9320996	-3.1498076	Peffermill Rd
Protestors arrested,Edinburgh	 None	9	55.947812	-3.206608	Lothian Rd
Public appeal,Dean Village	 None	9	55.951837	-3.2242513	Belford Rd
Pub break in , Newtongrange	 Pub break in 	9	55.8669425	-3.0670201	Main St
Pupils receive prestigious award	 None	10	55.9483678	-3.1588508	Queens Drive
Racial assault, Edinburgh	 Racial assault	15	55.9419649	-3.1819791	Clerk St
Racial Assault, renewed appeal	 Racial Assault	16	55.9419649	-3.1819791	Clerk St
Racial Assault - Man sentenced	Assault	9	55.9360046	-3.4628793	Aitken Orr Drive
Racing pigeons killed	 None	11	55.9193987	-3.137297	Old Dalkeith Rd
Remains identified, West Lothian	 Remains identified	9	55.8998314	-3.5008625	Brisbane St
Renewed appeal to trace missing woman	 None	13	55.964661	-3.181829	Dryden St
Renewed Witness Appeal	 None	10	55.9382284	-3.2019714	Warrender Park Crescent
Response to the Homicide statistics issued by the scottish Government	 None	11	55.953252	-3.188267	Waterloo Pl
Fatal road collision Man identified	Collision	10	55.9193987	-3.137297	Old Dalkeith Rd
Road rage incident, Edinburgh	 Road rage incident	9	55.9510402	-3.3125887	Maybury Rd
Road rage incident	 None	14	55.9332212	-3.1062948	Newcraighall Rd
Road collision,M8	Collision	10	55.953252	-3.188267	Waterloo Pl
Road collision, woman dies	 Road collision	10	55.9562716	-3.1360106	Portobello Rd
Road collision, Edinburgh	 Road collision	9	55.9373561	-3.1946248	Marchmont Rd
Road collision - Gilmerton	Collision	15	55.9128764	-3.1457274	Gilmerton Rd
Road collision - renewed appeal for witnesses	Collision	12	55.9607842	-3.293241	Queensferry Rd
Road collision, Edinburgh	 Road collision	11	55.9410967	-3.3066194	Glasgow Rd
Road collision, Edinburgh	 Road collision	13	55.9282977	-3.2966604	Bankhead Drive
Road Policing Operation - LBP	 None	10	55.953252	-3.188267	Waterloo Pl
Road safety drive at Royal Highland Show	 None	15	55.953252	-3.188267	Waterloo Pl
Robberies, Edinburgh	 Robberies	11	55.9324316	-3.1953546	Blackford Rd
Robberies initiative, Edinburgh	 Robberies initiative	10	55.9324316	-3.1953546	Blackford Rd
Robberies, West Lothian	 Robberies	10	55.8963097	-3.7008009	St Helens Pl
Robberies, West Lothian	 Robberies	14	55.8963097	-3.7008009	St Helens Pl
Robbery, Dalkeith	 Robbery	9	55.8868974	-3.0758565	Newbattle Rd
Robbery, Edinburgh	 Robbery	10	55.9578993	-3.2717194	Hillpark Grove
Robbery, Edinburgh	 Robbery	11	55.9707206	-3.1798763	Bonnington Rd
Robbery, Edinburgh	 Robbery	10	55.9578993	-3.2717194	Hillpark Grove
Robbery , West Lothian	 Robbery 	9	55.8937735	-3.5407298	Follyburn Pl
Robbery - Edinburgh	Robbery	10	55.9601376	-3.2894505	Parkgrove St
Robbery Appeal,Edinburgh	Robbery	10	55.9707206	-3.1798763	Bonnington Rd
Robbery Appeal,Edinburgh	Robbery	8	55.9549809	-3.1870651	Leith St
Robbery Appeal,Leith	Robbery	10	55.9728806	-3.1755716	Great Junction St
Robbery appeal, Edinburgh	 Robbery appeal	11	55.953252	-3.188267	Waterloo Pl
Robbery appeal, Edinburgh	 Robbery appeal	11	55.9670621	-3.1570275	Restalrig Rd
Robbery appeal - Edinburgh	Robbery	9	55.9284583	-3.2845576	Broomhouse Rd
Robbery appeal - Edinburgh	Robbery	15	55.9598872	-3.176081	Elgin St
Robbery appeal - West Lothian	Robbery	16	55.8876431	-3.4569903	Langton View
Robbery Appeal Blackwood Crescent	Robbery	9	55.9385794	-3.1804529	Blackwood Crescent
Robbery Appeal, Edinburgh	 Robbery Appeal	10	55.9478295	-3.2186697	Grosvenor Crescent
Robbery Appeal Granton	Robbery	10	55.9755882	-3.2441072	Granton Mains Ave
Robbery appeal Meadows Wine	Robbery	13	55.9396064	-3.1855738	Gladstone Terrace
Robbery at betting shop	Robbery	10	55.947654	-3.2134715	West Maitland St
Robbery, Edinburgh	 Robbery	9	55.9517081	-3.1981431	Princes St
Robbery, Edinburgh	 Robbery	10	55.953252	-3.188267	Waterloo Pl
Robert Chalmers found guilty	 None	8	55.9421699	-3.1099032	Magdalene Medway
Robert Chalmers sentenced	 None	11	55.9421699	-3.1099032	Magdalene Medway
Safety cameras continue to reduce fatalities	 None	11	55.953252	-3.188267	Waterloo Pl
Safety cameras,East Lothian	 None	8	55.953252	-3.188267	Waterloo Pl
Safety Cameras	 None	8	55.953252	-3.188267	Waterloo Pl
Safety Camera open evening	 None	16	55.953252	-3.188267	Waterloo Pl
Save lives and reduce crashes - reduce your speed	 None	10	55.953252	-3.188267	Waterloo Pl
Schoolboy robbed - Edinburgh	 None	9	55.9114559	-3.2157247	Pentland Gardens
School watch - East Lothian	 None	10	55.9693188	-2.9633007	Edinburgh Rd
SDL and UAF Marches, Edinburgh	 SDL and UAF Marches	15	55.953375	-3.1840972	Regent Rd
Serious Assault, Edinburgh	 Serious Assault	14	55.9486486	-3.212495	Coates Crescent
Serious assault, Edinburgh	 Serious assault	15	55.9485226	-3.1780635	Dumbiedykes Rd
Serious assault, Prestonpans	 Serious assault	9	55.9623014	-2.9777101	High St
Serious assault, Prestonpans	 Serious assault	14	55.9623014	-2.9777101	High St
Serious assault,Edinburgh	Assault	10	55.9491833	-3.1875945	Blair St
Serious assault,Edinburgh	Assault	9	55.920426	-3.2795373	Murrayburn Gardens
Serious assault,Edinburgh	Assault	8	55.975815	-3.1737672	Quayside St
Serious assault,Edinburgh	Assault	8	55.9455566	-3.1846324	Nicolson St
Serious assault,Edinburgh	Assault	15	55.9712389	-3.2427176	Ferry Rd Drive
Serious assault,Leopold Pl	Assault	14	55.95786	-3.1824661	Leopold Pl
Serious Assault,Wallyford	Assault	11	55.9413879	-3.012698	The Loan
Serious assault,Wester Hailes	Assault	14	55.9147525	-3.2882726	Westburn Park
Serious Assault, Edinburgh	 Serious Assault	11	55.9352998	-3.2426261	Gorgie Rd
Serious Assault, Edinburgh	 Serious Assault	10	55.9545473	-3.2004067	Queen St
Serious assault, Edinburgh	 Serious assault	16	55.9500811	-3.1882366	The Royal Mile
Serious assault, Edinburgh	 Serious assault	13	55.9474486	-3.2060893	Lothian Rd
Serious Assault,Cables Wynd	Assault	9	55.9738467	-3.1746002	Cables Wynd
Serious assault - Edinburgh	Assault	10	55.9601373	-3.2438621	Groathill Ave
Serious assault Edinburgh	Assault	10	55.9474486	-3.2060893	Lothian Rd
Serious Assault, Edinburgh	 Serious Assault	11	55.9741513	-3.2221914	Boswall Terrace
Serious assault, Edinburgh	 Serious assault	9	55.9538862	-3.1159776	Portobello High St
Assault and Robbery, Edinburgh	 Assault and Robbery	17	55.9352998	-3.2426261	Gorgie Rd
Serious Assault Holyrood Rd	Assault	9	55.9503241	-3.1778088	Holyrood Rd
Serious assault, Penicuik	 Serious assault	13	55.8263966	-3.2512072	Carlops Rd
Serious assault, Portobello	 Serious assault	11	55.9538862	-3.1159776	Portobello High St
Arrest,Serious Assault Portobello	Assault	10	55.9538862	-3.1159776	Portobello High St
Serious assault, Tranent	 Serious assault	12	55.9623014	-2.9777101	High St
Serious assault Victoria St Edinburgh	Assault	13	55.9487166	-3.1934669	Victoria St
Serious Assualt,Edinburgh	 None	9	55.9306402	-3.1225037	Niddrie House Park
Serious Assualt, Edinburgh	 Serious Assualt	14	55.9507304	-3.1905036	Market St
Serious assault and robbery, Edinburgh	 Serious assault and robbery	11	55.9647247	-3.1734106	Dalmeny St
Serious Collision East Lothian	Collision	11	55.995989	-2.5445386	Edinburgh Rd
Serious road collision, Edinburgh	 Serious road collision	15	55.953252	-3.188267	Waterloo Pl
Serious sexual assault, Edinburgh	 Serious sexual assault	7	55.9284583	-3.2845576	Broomhouse Rd
Serious sexual assault, Dalkeith	 Serious sexual assault	11	55.8949365	-3.0628702	Allan Terrace
Serious sexual assault - Edinburgh	Assault	11	55.9528867	-3.2003881	Frederick St
Serious sexual assault, Dalkeith - update	 Serious sexual assault	11	55.8949365	-3.0628702	Allan Terrace
Severe weather	 None	8	55.9971271	-3.4044431	Forth Rd Bridge
Severe weather updates	 None	11	55.9072498	-3.25745	A Bridge Rd
Sexual assault, Edinburgh	 Sexual assault	10	55.938415	-3.2260992	Ardmillan Terrace
Sexual assault - Edinburgh	Assault	7	55.9424256	-3.1842824	Buccleuch St
Sexual assault - Edinburgh	Assault	10	55.953252	-3.188267	Waterloo Pl
Shed security, West Lothian	 Shed security	16	55.8984675	-3.6558134	Bridgend Park
Shed security, West Lothian	 Shed security	14	55.9354934	-3.5056581	Dargai Pl
Shotgun discharged,Edinburgh	 None	10	55.9699933	-3.334633	Hillside Rd
Sighthill deaths - identities released	Death	15	55.953252	-3.188267	Waterloo Pl
Sighthill deaths, Edinburgh	 Sighthill deaths	10	55.9231659	-3.2741182	Parkhead Drive
Sky TV scam, Scottish Borders	 Sky TV scam	11	55.5485697	-2.7861388	A699
Speak Up - Speak Out	 None	15	55.9857722	-3.3849744	Queensferry
SPL Hibs v Celtic	 None	11	55.9616205	-3.1652117	Albion Business Centre
Steel stolen	 None	9	55.953252	-3.188267	Waterloo Pl
Stolen vehicles, East Lothian	 Stolen vehicles	11	55.9288261	-3.0394617	Carberry Rd
Stolen dog found	 None	9	55.8520474	-3.5634523	Harburn Drive
Stolen Medication	 None	7	55.953252	-3.188267	Waterloo Pl
Stolen MTB, Scottish Borders	 Stolen MTB	16	55.6162969	-3.0643023	Traquair Rd
Stolen Olympic ring recovered by Police	 None	10	55.9728806	-3.1755716	Great Junction St
Stolen plaque recovered, West Lothian	 Stolen plaque recovered	14	55.9063348	-3.6428367	Balbardie Ave
Store Robbery Colinton - Man arrested	Robbery	9	55.9100811	-3.2347302	Colinton Mains Drive
Street a Week	Street a Week	9	55.953252	-3.188267	Waterloo Pl
Street Soccer Summer Initiative	 None	17	55.953252	-3.188267	Waterloo Pl
Summer drink and drug driving campaign, mid-way results	 Summer drink and drug driving campaign	13	55.953252	-3.188267	Waterloo Pl
Suspicious caller incident	 None	8	55.9572019	-3.1914391	Albany St
Suspicious Death,Chalmers Crescent	Death	8	55.9367395	-3.1912067	Chalmers Crescent
Suspicious death,Edinburgh	Death	12	55.9367395	-3.1912067	Chalmers Crescent
Suspicious death,Lauriston Pl	Death	9	55.9448855	-3.1974261	Lauriston Pl
Suspicious death,man identified	Death	8	55.953252	-3.188267	Waterloo Pl
Suspicious death,Merchiston	Death	10	55.9345873	-3.2151694	Merchiston Crescent
Suspicious death,Pilton	Death	10	55.9770974	-3.2307832	Pilton Drive North
Suspicious death, East Lothian	 Suspicious death	8	55.9363779	-2.9510358	Toll House Gardens
Suspicious death, Edinburgh	 Suspicious death	8	55.9412729	-3.2533495	Saughton Park
Suspicious death - Scottish Borders	Death	9	55.4152541	-2.7916308	Liddesdale Rd
Suspicious death, East Lothian	 Suspicious death	9	55.9437477	-2.9519306	High St
Suspicious death update	Death	10	55.9345873	-3.2151694	Merchiston Crescent
Suspicious fire	 None	14	55.8799858	-3.1593416	Mayburn Walk
Suspicious fires,Edinburgh	 None	8	55.9711601	-3.2444897	West Pilton Grove
Suspicious fire - Edinburgh	 None	11	55.9421804	-3.2024332	Drumdryan St
Suspicious fire - men arrested	 None	9	55.8702763	-3.0317879	Steele Ave
Suspicious fire, Edinburgh	 Suspicious fire	15	55.9492163	-3.1902983	Parliament Square
Suspicious Fire, Edinburgh	 Suspicious Fire	14	55.9738555	-3.1856637	Trafalgar St
Suspicious fire Midlothian	 None	13	55.8702763	-3.0317879	Steele Ave
Suspicious incidents at West Lothian farms	 None	9	55.9119028	-3.4808103	Drumshoreland Rd
Theft of canoes, West Lothian	 Theft of canoes	16	55.9070198	-3.5517167	Beechwood Park
Theft of Drain covers	 None	19	55.91679	-3.0761683	Old Craighall Rd
Thefts, Edinburgh	 Thefts	8	55.9425412	-3.2180047	Caledonian Crescent
Theft appeal, Edinburgh	 Theft appeal	13	55.9480952	-3.1977538	Johnston Terrace
Theft, Edinburgh	 Theft	12	55.9419649	-3.1819791	Clerk St
Theft from ambulance, Edinburgh	 Theft from ambulance	10	55.9121967	-3.2328947	Firrhill Loan
Theft Haddington, men charged	 Theft Haddington	11	55.945385	-3.17978	Brown St
Theft of ammunition	 None	14	55.953252	-3.188267	Waterloo Pl
Theft of artwork,Loanhead	 None	8	55.8764081	-3.1534854	The Loan
Theft of a paramedic bag - Whitburn	 None	16	55.953252	-3.188267	Waterloo Pl
Theft of Bike, Edinburgh	 Theft of Bike	10	55.9100473	-3.2297433	Oxgangs Rd N
Theft of Birds, Loanhead	 Theft of Birds	7	55.8751758	-3.1552611	Park View
Theft of car, Duns	 Theft of car	8	55.7764408	-2.3310021	Rachel Drive
Theft of church bell	 None	11	55.953252	-3.188267	Waterloo Pl
Theft of cigarettes, Livingston	 Theft of cigarettes	16	55.9018923	-3.5792044	Caputhall Rd
Theft of poppy collection tin	 None	10	55.8670332	-3.0452111	Blackcot Drive
Theft of Quad bikes	 None	15	55.953252	-3.188267	Waterloo Pl
Three sentenced ,drug offences	Drug	8	55.967992	-2.9682035	Edinburgh Rd
Tranent death, body identified	 Tranent death	13	55.9566388	-3.1186625	Westbank St
Travelling by bus and car to the cup final	 None	16	55.953252	-3.188267	Waterloo Pl
Under 12s antisocial behaviour campaign, East Lothian	 Under 12s antisocial behaviour campaign	8	55.9586118	-2.9708716	Gardiner Rd
Valuable guitar recovered	 None	8	55.9500811	-3.1882366	The Royal Mile
Valuable statue recovered	 None	15	55.9128764	-3.1457274	Gilmerton Rd
Vandalism,West Lothian	 None	8	55.953252	-3.188267	Waterloo Pl
Vandalism, West Lothian	 Vandalism	14	55.9070198	-3.5517167	Beechwood Park
Vandalism arrests, Gullane	 Vandalism arrests	9	56.036342	-2.827051	Main St
Vandalism arrest, Edinburgh	 Vandalism arrest	10	55.893655	-3.0694595	Dalkeith
Vandalism to church,man charged	 None	8	55.953252	-3.188267	Waterloo Pl
Vandalism youth arrested, Edinburgh	 Vandalism youth arrested	11	55.9597257	-3.2140138	Raeburn Mews
Van driver traced	 None	8	55.953252	-3.188267	Waterloo Pl
Van stolen, West Lothian	 Van stolen	13	55.8445881	-3.6790236	Main St
Vehicle theft, Linlithgow - man arrested	 Vehicle theft	13	55.953252	-3.188267	Waterloo Pl
Vehicle theft, West Lothian	 Vehicle theft	15	55.9070198	-3.5517167	Beechwood Park
Victim appeal, Edinburgh	 Victim appeal	10	55.9455566	-3.1846324	Nicolson St
Victim Named - Fatal Collision, Edinburgh	 Victim Named - Fatal Collision	10	55.959619	-3.2802681	Clermiston Rd N
Victim traced following Police appeal	 None	12	55.9696242	-3.161931	East Hermitage Pl
Vintage tractor recovered	 None	11	55.953252	-3.188267	Waterloo Pl
Wedding Zara Philips and Mike Tindall	 None	8	55.9526083	-3.1718239	Abbey Strand
West Lothian festive initiative launch	 None	8	55.953252	-3.188267	Waterloo Pl
Winter road safety packs	 None	9	55.953252	-3.188267	Waterloo Pl
Witness appeal, Edinburgh	 Witness appeal	13	55.9458455	-3.2038418	Bread St
Witness appeal,Edinburgh	 None	9	55.9590102	-3.1926168	London St
Witness appeal,Edinburgh	 None	11	55.9562321	-3.1905612	Elder St
Witness appeal,Midlothian	 None	13	55.8717	-3.04232	Mayfield
Witness appeal,North Berwick	 None	8	55.9547073	-3.1139908	Beach Lane
Witness appeal,Princes St	 None	9	55.9497815	-3.1986501	Castlehill
Witness appeal,Princes St Gardens	 None	8	55.9497815	-3.1986501	Castlehill
Witness appeal,Redhall Bank Rd	 None	9	55.953252	-3.188267	Waterloo Pl
Witness appeal,robbery	Robbery	9	55.9593818	-3.1772797	Montgomery St
Witness appeal,West Lothian	 None	9	55.953252	-3.188267	Waterloo Pl
Witness appeal, Dalkeith	 Witness appeal	8	55.892724	-3.0691269	Lothian St
Witness appeal, East Lothian	 Witness appeal	13	55.9633777	-2.9756599	High St
Witness appeal, Edinburgh	 Witness appeal	9	55.9653655	-3.1899846	Broughton Rd
Witness appeal, Edinburgh	 Witness appeal	11	55.9593818	-3.1772797	Montgomery St
Witness appeal, Edinburgh	 Witness appeal	15	55.9429841	-3.2036663	Home St
Witness appeal, racial abuse	 Witness appeal	11	55.9728806	-3.1755716	Great Junction St
Witness appeal, Taxi driver	 Witness appeal	9	55.9382284	-3.2019714	Warrender Park Crescent
Witness appeal, West Lothian	 Witness appeal	12	55.9070198	-3.5517167	Beechwood Park
Witness appeal	 None	8	55.9607842	-3.293241	Queensferry Rd
Witness appeal	 None	8	55.9569205	-3.1869948	Picardy Pl
Witness appeal	 None	10	55.9700845	-3.2536885	Muirhouse Ave
Witness appeal, Edinburgh	 Witness appeal	12	55.9536476	-3.2853442	Ransome Gardens
Witness appeal	 None	15	55.9694665	-3.1446222	Seafield Rd
Witness appeal - Edinburgh	 None	10	55.9429841	-3.2036663	Home St
Witness appeal - Edinburgh	 None	10	55.967992	-2.9682035	Edinburgh Rd
Witness appeal - Edinburgh	 None	9	55.9331817	-3.2588513	Stevenson Drive
Witness appeal - Edinburgh	 None	10	55.9479285	-3.2026155	Kings Stables Rd
Witness appeal, Balerno	 Witness appeal	13	55.885715	-3.342351	Larchfield
Witness appeal, Dalkeith	 Witness appeal	11	55.8895828	-3.08267	Eskbank
Witness appeal, dog bite	 Witness appeal	16	55.953252	-3.188267	Waterloo Pl
Witness appeal Dunbar	 None	13	55.953252	-3.188267	Waterloo Pl
Witness appeal, Edinburgh	 Witness appeal	14	55.919876	-3.2726683	Dumbryden Drive
Witness appeal Edinburgh	 None	14	55.911728	-3.2656867	Lanark Rd
Witness appeal Edinburgh	 None	10	55.9439507	-3.2128328	Upper Grove Pl
Witness appeal, Edinburgh	 Witness appeal	10	55.9389062	-3.1914437	Argyle Pl
Witness appeal, Edinburgh	 Witness appeal	13	55.9332212	-3.1062948	Newcraighall Rd
Witness appeal, Edinburgh	 Witness appeal	12	55.9474486	-3.2060893	Lothian Rd
Witness appeal, Midlothian	 Witness appeal	9	55.8760732	-3.1643297	Dryden Ave
Witness appeal road collision	Collision	8	55.953252	-3.188267	Waterloo Pl
Witness appeal, West Lothian	 Witness appeal	15	55.8285452	-3.7087567	Church Pl
Witness Appeal, West Lothian	 Witness Appeal	7	55.9710722	-3.607638	Preston Rd
Witness Appeal, West Lothian	 Witness Appeal	13	55.8975476	-3.7036545	George St
Woman arrested	 None	11	55.9470632	-3.1833794	West Adam St
